2023-05-03 15:00:12,075 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:14,949 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:17,119 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:19,716 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
2023-05-03 15:00:19,717 DEBUG   SenderThread:2184 [sender.py:send_request():402] send_request: stop_status
2023-05-03 15:00:19,994 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:23,044 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:25,033 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:28,089 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:30,083 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:32,939 DEBUG   SenderThread:2184 [sender.py:send():375] send: stats
2023-05-03 15:00:33,947 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:34,733 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
2023-05-03 15:00:34,734 DEBUG   SenderThread:2184 [sender.py:send_request():402] send_request: stop_status
2023-05-03 15:00:35,149 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:39,154 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:40,214 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:44,205 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:45,265 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:49,240 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:49,734 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
